mode,sample,launches_per_event_interval,first,fe2o3_us,hipblaslt_us
synchronized_latency,2066,1,fe2o3,6.36,7.92
synchronized_latency,2067,1,hipblaslt,6.52,7.8
synchronized_latency,2068,1,fe2o3,6.44,7.92
synchronized_latency,2069,1,hipblaslt,6.44,7.84
synchronized_latency,2070,1,fe2o3,6.52,7.88
synchronized_latency,2071,1,hipblaslt,8.68,7.84
synchronized_latency,2072,1,fe2o3,6.56,7.92
synchronized_latency,2073,1,hipblaslt,6.4,7.88
synchronized_latency,2074,1,fe2o3,6.4,8
synchronized_latency,2075,1,hipblaslt,6.44,7.72
synchronized_latency,2076,1,fe2o3,6.481,7.84
synchronized_latency,2077,1,hipblaslt,6.48,7.72
synchronized_latency,2078,1,fe2o3,6.48,7.92
synchronized_latency,2079,1,hipblaslt,6.44,7.92
synchronized_latency,2080,1,fe2o3,6.56,7.92
synchronized_latency,2081,1,hipblaslt,6.76,7.68
synchronized_latency,2082,1,fe2o3,6.48,8.2
synchronized_latency,2083,1,hipblaslt,6.52,7.88
synchronized_latency,2084,1,fe2o3,6.44,8.44
synchronized_latency,2085,1,hipblaslt,7.32,8.48
synchronized_latency,2086,1,fe2o3,6.56,8.12
synchronized_latency,2087,1,hipblaslt,6.56,7.88
synchronized_latency,2088,1,fe2o3,7.24,8.32
synchronized_latency,2089,1,hipblaslt,6.32,8.24
synchronized_latency,2090,1,fe2o3,7.48,8.04
synchronized_latency,2091,1,hipblaslt,6.4,7.92
synchronized_latency,2092,1,fe2o3,6.36,8.16
synchronized_latency,2093,1,hipblaslt,6.52,8.04
synchronized_latency,2094,1,fe2o3,6.48,8.12
synchronized_latency,2095,1,hipblaslt,6.52,8
synchronized_latency,2096,1,fe2o3,6.48,7.92
synchronized_latency,2097,1,hipblaslt,6.56,8.08
synchronized_latency,2098,1,fe2o3,6.48,8.24
synchronized_latency,2099,1,hipblaslt,6.52,8.04
synchronized_latency,2100,1,fe2o3,6.52,8.2
synchronized_latency,2101,1,hipblaslt,6.44,7.96
synchronized_latency,2102,1,fe2o3,6.48,7.92
synchronized_latency,2103,1,hipblaslt,6.48,8.2
synchronized_latency,2104,1,fe2o3,6.36,7.88
synchronized_latency,2105,1,hipblaslt,6.48,7.8
synchronized_latency,2106,1,fe2o3,6.44,7.84
synchronized_latency,2107,1,hipblaslt,6.4,7.92
synchronized_latency,2108,1,fe2o3,6.36,13.92
synchronized_latency,2109,1,hipblaslt,6.4,7.68
synchronized_latency,2110,1,fe2o3,8.84,7.8
synchronized_latency,2111,1,hipblaslt,6.44,7.8
synchronized_latency,2112,1,fe2o3,7.52,7.84
synchronized_latency,2113,1,hipblaslt,6.44,7.64
synchronized_latency,2114,1,fe2o3,6.4,7.68
synchronized_latency,2115,1,hipblaslt,6.64,7.84
synchronized_latency,2116,1,fe2o3,6.48,7.76
synchronized_latency,2117,1,hipblaslt,6.52,7.88
synchronized_latency,2118,1,fe2o3,6.48,7.84
synchronized_latency,2119,1,hipblaslt,6.6,7.88
synchronized_latency,2120,1,fe2o3,6.56,7.92
synchronized_latency,2121,1,hipblaslt,6.48,7.8
synchronized_latency,2122,1,fe2o3,6.52,7.84
synchronized_latency,2123,1,hipblaslt,6.4,7.72
synchronized_latency,2124,1,fe2o3,6.4,7.92
synchronized_latency,2125,1,hipblaslt,6.48,7.96
synchronized_latency,2126,1,fe2o3,6.4,7.96
synchronized_latency,2127,1,hipblaslt,6.4,7.84
synchronized_latency,2128,1,fe2o3,6.32,8
synchronized_latency,2129,1,hipblaslt,6.48,7.96
synchronized_latency,2130,1,fe2o3,6.48,8.12
synchronized_latency,2131,1,hipblaslt,6.4,8.24
synchronized_latency,2132,1,fe2o3,6.52,8.24
synchronized_latency,2133,1,hipblaslt,6.4,7.88
synchronized_latency,2134,1,fe2o3,6.4,7.96
synchronized_latency,2135,1,hipblaslt,6.56,7.96
synchronized_latency,2136,1,fe2o3,6.361,8.2
synchronized_latency,2137,1,hipblaslt,6.44,7.88
synchronized_latency,2138,1,fe2o3,9.68,7.96
synchronized_latency,2139,1,hipblaslt,6.52,7.92
synchronized_latency,2140,1,fe2o3,7.24,8
synchronized_latency,2141,1,hipblaslt,6.6,7.96
synchronized_latency,2142,1,fe2o3,6.48,7.88
synchronized_latency,2143,1,hipblaslt,6.4,7.96
synchronized_latency,2144,1,fe2o3,6.44,7.88
synchronized_latency,2145,1,hipblaslt,6.72,8.2
synchronized_latency,2146,1,fe2o3,6.481,7.84
synchronized_latency,2147,1,hipblaslt,6.4,7.76
synchronized_latency,2148,1,fe2o3,6.6,7.68
synchronized_latency,2149,1,hipblaslt,6.44,7.84
synchronized_latency,2150,1,fe2o3,6.6,7.8
synchronized_latency,2151,1,hipblaslt,6.4,7.76
synchronized_latency,2152,1,fe2o3,6.36,7.84
synchronized_latency,2153,1,hipblaslt,6.36,7.88
synchronized_latency,2154,1,fe2o3,6.32,7.88
synchronized_latency,2155,1,hipblaslt,6.4,7.92
synchronized_latency,2156,1,fe2o3,6.48,7.88
synchronized_latency,2157,1,hipblaslt,6.44,8.08
synchronized_latency,2158,1,fe2o3,6.48,7.96
synchronized_latency,2159,1,hipblaslt,6.48,7.84
synchronized_latency,2160,1,fe2o3,6.48,7.96
synchronized_latency,2161,1,hipblaslt,6.48,8.12
synchronized_latency,2162,1,fe2o3,6.4,7.96
synchronized_latency,2163,1,hipblaslt,6.48,7.96
synchronized_latency,2164,1,fe2o3,8.44,8.24
synchronized_latency,2165,1,hipblaslt,8.12,7.92
synchronized_latency,2166,1,fe2o3,6.6,7.84
synchronized_latency,2167,1,hipblaslt,6.4,7.84
synchronized_latency,2168,1,fe2o3,7.16,8.48
synchronized_latency,2169,1,hipblaslt,6.36,7.92
synchronized_latency,2170,1,fe2o3,6.4,13.4
synchronized_latency,2171,1,hipblaslt,6.52,12.6
synchronized_latency,2172,1,fe2o3,6.44,9.32
synchronized_latency,2173,1,hipblaslt,6.48,8
synchronized_latency,2174,1,fe2o3,6.44,36.001
synchronized_latency,2175,1,hipblaslt,6.36,8
synchronized_latency,2176,1,fe2o3,6.48,8.12
synchronized_latency,2177,1,hipblaslt,6.36,8.2
synchronized_latency,2178,1,fe2o3,6.44,7.88
synchronized_latency,2179,1,hipblaslt,6.4,7.8
synchronized_latency,2180,1,fe2o3,6.4,29.08
synchronized_latency,2181,1,hipblaslt,6.44,7.72
synchronized_latency,2182,1,fe2o3,6.36,7.76
synchronized_latency,2183,1,hipblaslt,6.48,7.8
synchronized_latency,2184,1,fe2o3,6.4,8
synchronized_latency,2185,1,hipblaslt,6.52,77.48
synchronized_latency,2186,1,fe2o3,6.96,7.6
synchronized_latency,2187,1,hipblaslt,9.16,7.72
synchronized_latency,2188,1,fe2o3,7.28,7.8
synchronized_latency,2189,1,hipblaslt,8.72,7.88
synchronized_latency,2190,1,fe2o3,7.96,9.08
synchronized_latency,2191,1,hipblaslt,9.88,7.8
synchronized_latency,2192,1,fe2o3,6.48,7.88
synchronized_latency,2193,1,hipblaslt,20.2,9.96
synchronized_latency,2194,1,fe2o3,7.48,12.04
synchronized_latency,2195,1,hipblaslt,6.68,11.68
synchronized_latency,2196,1,fe2o3,6.52,15.56
synchronized_latency,2197,1,hipblaslt,6.48,7.88
synchronized_latency,2198,1,fe2o3,8,21.88
synchronized_latency,2199,1,hipblaslt,6.52,7.8
synchronized_latency,2200,1,fe2o3,6.4,17.08
synchronized_latency,2201,1,hipblaslt,9,8.72
synchronized_latency,2202,1,fe2o3,6.36,11.8
synchronized_latency,2203,1,hipblaslt,6.6,11.04
synchronized_latency,2204,1,fe2o3,10.72,8.08
synchronized_latency,2205,1,hipblaslt,6.56,7.72
synchronized_latency,2206,1,fe2o3,7.04,12.04
synchronized_latency,2207,1,hipblaslt,7.12,8.32
synchronized_latency,2208,1,fe2o3,7.36,8.16
synchronized_latency,2209,1,hipblaslt,7.24,8.081
synchronized_latency,2210,1,fe2o3,8.04,8.52
synchronized_latency,2211,1,hipblaslt,6.4,14.72
synchronized_latency,2212,1,fe2o3,9.48,7.6
synchronized_latency,2213,1,hipblaslt,7.68,16.12
synchronized_latency,2214,1,fe2o3,19.36,11.24
synchronized_latency,2215,1,hipblaslt,10.6,7.72
synchronized_latency,2216,1,fe2o3,7.4,7.88
synchronized_latency,2217,1,hipblaslt,9.64,7.8
synchronized_latency,2218,1,fe2o3,7.44,11.76
synchronized_latency,2219,1,hipblaslt,8.56,7.84
synchronized_latency,2220,1,fe2o3,6.56,11.36
synchronized_latency,2221,1,hipblaslt,9.28,7.84
synchronized_latency,2222,1,fe2o3,11.2,25.8
synchronized_latency,2223,1,hipblaslt,6.4,10.68
synchronized_latency,2224,1,fe2o3,8.44,7.84
synchronized_latency,2225,1,hipblaslt,6.44,7.84
synchronized_latency,2226,1,fe2o3,7.24,10
synchronized_latency,2227,1,hipblaslt,6.48,7.92
synchronized_latency,2228,1,fe2o3,6.52,7.96
synchronized_latency,2229,1,hipblaslt,6.44,7.8
synchronized_latency,2230,1,fe2o3,6.6,7.88
synchronized_latency,2231,1,hipblaslt,6.32,7.84
synchronized_latency,2232,1,fe2o3,6.36,7.88
synchronized_latency,2233,1,hipblaslt,6.48,7.88
synchronized_latency,2234,1,fe2o3,6.56,7.84
synchronized_latency,2235,1,hipblaslt,6.44,7.88
synchronized_latency,2236,1,fe2o3,6.56,8
synchronized_latency,2237,1,hipblaslt,6.48,7.8
synchronized_latency,2238,1,fe2o3,6.52,7.88
synchronized_latency,2239,1,hipblaslt,6.36,7.84
synchronized_latency,2240,1,fe2o3,6.4,7.96
synchronized_latency,2241,1,hipblaslt,6.401,7.8
synchronized_latency,2242,1,fe2o3,6.52,12.52
synchronized_latency,2243,1,hipblaslt,6.44,7.88
synchronized_latency,2244,1,fe2o3,6.48,7.92
synchronized_latency,2245,1,hipblaslt,7.36,7.72
synchronized_latency,2246,1,fe2o3,6.48,7.92
synchronized_latency,2247,1,hipblaslt,6.48,7.92
synchronized_latency,2248,1,fe2o3,6.52,12.2
synchronized_latency,2249,1,hipblaslt,6.4,7.64
synchronized_latency,2250,1,fe2o3,8.8,7.84
synchronized_latency,2251,1,hipblaslt,6.52,7.76
synchronized_latency,2252,1,fe2o3,10.04,8.2
synchronized_latency,2253,1,hipblaslt,6.44,7.84
synchronized_latency,2254,1,fe2o3,6.44,8.12
synchronized_latency,2255,1,hipblaslt,6.48,7.88
synchronized_latency,2256,1,fe2o3,6.48,8.12
synchronized_latency,2257,1,hipblaslt,6.4,7.88
synchronized_latency,2258,1,fe2o3,7.04,8.04
synchronized_latency,2259,1,hipblaslt,6.52,7.96
synchronized_latency,2260,1,fe2o3,6.6,8
synchronized_latency,2261,1,hipblaslt,6.36,7.84
synchronized_latency,2262,1,fe2o3,6.52,7.84
synchronized_latency,2263,1,hipblaslt,6.56,7.84
synchronized_latency,2264,1,fe2o3,6.56,8.16
synchronized_latency,2265,1,hipblaslt,6.36,8.04
synchronized_latency,2266,1,fe2o3,6.52,8.12
synchronized_latency,2267,1,hipblaslt,6.36,8.24
synchronized_latency,2268,1,fe2o3,6.44,7.96
synchronized_latency,2269,1,hipblaslt,6.4,7.84
synchronized_latency,2270,1,fe2o3,6.52,8
synchronized_latency,2271,1,hipblaslt,6.4,8.04
synchronized_latency,2272,1,fe2o3,6.48,8.2
synchronized_latency,2273,1,hipblaslt,6.4,8.04
synchronized_latency,2274,1,fe2o3,6.6,7.92
synchronized_latency,2275,1,hipblaslt,9.24,7.8
synchronized_latency,2276,1,fe2o3,6.44,7.92
synchronized_latency,2277,1,hipblaslt,6.52,7.96
synchronized_latency,2278,1,fe2o3,6.48,7.92
synchronized_latency,2279,1,hipblaslt,7.24,8.44
synchronized_latency,2280,1,fe2o3,6.44,7.921
synchronized_latency,2281,1,hipblaslt,6.44,7.72
synchronized_latency,2282,1,fe2o3,6.36,7.88
synchronized_latency,2283,1,hipblaslt,6.48,7.96
synchronized_latency,2284,1,fe2o3,6.44,8.04
synchronized_latency,2285,1,hipblaslt,6.4,7.88
synchronized_latency,2286,1,fe2o3,6.44,7.88
synchronized_latency,2287,1,hipblaslt,6.48,7.96
synchronized_latency,2288,1,fe2o3,6.4,7.92
synchronized_latency,2289,1,hipblaslt,6.6,7.8
synchronized_latency,2290,1,fe2o3,6.4,7.841
synchronized_latency,2291,1,hipblaslt,6.44,7.76
synchronized_latency,2292,1,fe2o3,6.48,7.88
synchronized_latency,2293,1,hipblaslt,6.48,7.88
synchronized_latency,2294,1,fe2o3,6.52,7.96
synchronized_latency,2295,1,hipblaslt,6.52,7.76
synchronized_latency,2296,1,fe2o3,6.44,7.8
synchronized_latency,2297,1,hipblaslt,6.48,8
synchronized_latency,2298,1,fe2o3,6.4,7.84
synchronized_latency,2299,1,hipblaslt,7.08,7.96
synchronized_latency,2300,1,fe2o3,6.52,7.72
synchronized_latency,2301,1,hipblaslt,6.6,7.8
synchronized_latency,2302,1,fe2o3,6.56,12.84
synchronized_latency,2303,1,hipblaslt,6.48,7.72
synchronized_latency,2304,1,fe2o3,8.96,7.76
synchronized_latency,2305,1,hipblaslt,6.64,7.68
synchronized_latency,2306,1,fe2o3,7.36,8
synchronized_latency,2307,1,hipblaslt,6.44,7.88
synchronized_latency,2308,1,fe2o3,6.4,7.84
synchronized_latency,2309,1,hipblaslt,6.52,8.6
synchronized_latency,2310,1,fe2o3,6.36,8.081
synchronized_latency,2311,1,hipblaslt,6.48,7.92
synchronized_latency,2312,1,fe2o3,6.4,7.92
synchronized_latency,2313,1,hipblaslt,6.44,7.96
synchronized_latency,2314,1,fe2o3,6.56,7.92
synchronized_latency,2315,1,hipblaslt,6.56,7.92
synchronized_latency,2316,1,fe2o3,6.56,7.88
synchronized_latency,2317,1,hipblaslt,6.56,7.84
synchronized_latency,2318,1,fe2o3,6.44,8
synchronized_latency,2319,1,hipblaslt,6.56,7.64
synchronized_latency,2320,1,fe2o3,6.48,7.921
synchronized_latency,2321,1,hipblaslt,6.6,7.88
synchronized_latency,2322,1,fe2o3,6.44,7.88
synchronized_latency,2323,1,hipblaslt,6.36,7.76
synchronized_latency,2324,1,fe2o3,6.44,7.96
synchronized_latency,2325,1,hipblaslt,6.44,7.76
synchronized_latency,2326,1,fe2o3,6.44,8
synchronized_latency,2327,1,hipblaslt,6.4,7.8
synchronized_latency,2328,1,fe2o3,6.6,7.96
synchronized_latency,2329,1,hipblaslt,6.52,7.76
synchronized_latency,2330,1,fe2o3,7.6,7.881
synchronized_latency,2331,1,hipblaslt,8.04,7.8
synchronized_latency,2332,1,fe2o3,6.52,7.92
synchronized_latency,2333,1,hipblaslt,6.68,7.76
synchronized_latency,2334,1,fe2o3,7.2,7.8
synchronized_latency,2335,1,hipblaslt,6.36,7.72
synchronized_latency,2336,1,fe2o3,6.56,7.88
synchronized_latency,2337,1,hipblaslt,11.6,7.68
synchronized_latency,2338,1,fe2o3,6.92,11.32
synchronized_latency,2339,1,hipblaslt,6.48,10.08
synchronized_latency,2340,1,fe2o3,7.8,23.28
synchronized_latency,2341,1,hipblaslt,6.52,11.44
synchronized_latency,2342,1,fe2o3,7.68,7.76
synchronized_latency,2343,1,hipblaslt,6.44,37.88
synchronized_latency,2344,1,fe2o3,8.64,7.84
synchronized_latency,2345,1,hipblaslt,6.36,9.12
synchronized_latency,2346,1,fe2o3,6.6,7.84
synchronized_latency,2347,1,hipblaslt,6.321,10.24
synchronized_latency,2348,1,fe2o3,9.04,7.76
synchronized_latency,2349,1,hipblaslt,6.36,9.4
synchronized_latency,2350,1,fe2o3,7.84,8.04
synchronized_latency,2351,1,hipblaslt,6.44,74.6
synchronized_latency,2352,1,fe2o3,7.16,7.76
synchronized_latency,2353,1,hipblaslt,6.96,9.12
synchronized_latency,2354,1,fe2o3,6.36,8.84
synchronized_latency,2355,1,hipblaslt,6.48,9.32
synchronized_latency,2356,1,fe2o3,6.44,7.96
synchronized_latency,2357,1,hipblaslt,6.48,7.76
synchronized_latency,2358,1,fe2o3,7.44,11.2
synchronized_latency,2359,1,hipblaslt,6.76,13.48
synchronized_latency,2360,1,fe2o3,9.56,21.52
synchronized_latency,2361,1,hipblaslt,6.401,11.92
synchronized_latency,2362,1,fe2o3,7.76,8
synchronized_latency,2363,1,hipblaslt,7.32,13.2
synchronized_latency,2364,1,fe2o3,8,11.72
synchronized_latency,2365,1,hipblaslt,7.52,10.68
synchronized_latency,2366,1,fe2o3,7.76,8.36
synchronized_latency,2367,1,hipblaslt,6.48,12.92
synchronized_latency,2368,1,fe2o3,11.16,14.6
synchronized_latency,2369,1,hipblaslt,6.48,11.52
synchronized_latency,2370,1,fe2o3,7.4,8.16
synchronized_latency,2371,1,hipblaslt,6.64,19.44
synchronized_latency,2372,1,fe2o3,10.84,11
synchronized_latency,2373,1,hipblaslt,6.56,11.68
synchronized_latency,2374,1,fe2o3,7.92,8.64
synchronized_latency,2375,1,hipblaslt,6.52,7.88
synchronized_latency,2376,1,fe2o3,10.881,12.88
synchronized_latency,2377,1,hipblaslt,7.36,11.24
synchronized_latency,2378,1,fe2o3,8.84,8.12
synchronized_latency,2379,1,hipblaslt,6.52,30.6
synchronized_latency,2380,1,fe2o3,8.32,21.96
synchronized_latency,2381,1,hipblaslt,6.6,14.12
synchronized_latency,2382,1,fe2o3,8.48,12.36
synchronized_latency,2383,1,hipblaslt,6.48,13.48
synchronized_latency,2384,1,fe2o3,18.16,8.6
synchronized_latency,2385,1,hipblaslt,6.36,11.28
synchronized_latency,2386,1,fe2o3,9.96,18.28
synchronized_latency,2387,1,hipblaslt,6.64,23.68
synchronized_latency,2388,1,fe2o3,8.84,15.36
synchronized_latency,2389,1,hipblaslt,6.441,12.8
synchronized_latency,2390,1,fe2o3,8.68,7.68
synchronized_latency,2391,1,hipblaslt,9.4,7.84
synchronized_latency,2392,1,fe2o3,13.44,11.6
synchronized_latency,2393,1,hipblaslt,7.16,12.88
synchronized_latency,2394,1,fe2o3,7.28,12.36
synchronized_latency,2395,1,hipblaslt,6.48,7.76
synchronized_latency,2396,1,fe2o3,6.4,7.84
synchronized_latency,2397,1,hipblaslt,6.44,7.961
synchronized_latency,2398,1,fe2o3,6.48,8
synchronized_latency,2399,1,hipblaslt,6.4,7.72
synchronized_latency,2400,1,fe2o3,9.12,7.88
synchronized_latency,2401,1,hipblaslt,6.48,7.72
synchronized_latency,2402,1,fe2o3,6.52,8
synchronized_latency,2403,1,hipblaslt,6.36,7.88
synchronized_latency,2404,1,fe2o3,6.32,8.08
synchronized_latency,2405,1,hipblaslt,6.44,7.96
synchronized_latency,2406,1,fe2o3,6.44,8.08
synchronized_latency,2407,1,hipblaslt,6.48,7.921
synchronized_latency,2408,1,fe2o3,6.56,8.16
synchronized_latency,2409,1,hipblaslt,6.48,8.16
synchronized_latency,2410,1,fe2o3,6.36,8.12
synchronized_latency,2411,1,hipblaslt,6.44,7.92
synchronized_latency,2412,1,fe2o3,6.48,8.04
synchronized_latency,2413,1,hipblaslt,6.48,13.72
synchronized_latency,2414,1,fe2o3,6.4,7.84
synchronized_latency,2415,1,hipblaslt,6.56,7.68
synchronized_latency,2416,1,fe2o3,12.04,7.68
synchronized_latency,2417,1,hipblaslt,6.44,7.76
synchronized_latency,2418,1,fe2o3,6.48,7.88
synchronized_latency,2419,1,hipblaslt,7.24,7.8
synchronized_latency,2420,1,fe2o3,6.44,7.8
synchronized_latency,2421,1,hipblaslt,6.48,7.72
synchronized_latency,2422,1,fe2o3,6.44,7.76
synchronized_latency,2423,1,hipblaslt,6.52,7.96
synchronized_latency,2424,1,fe2o3,6.48,8
synchronized_latency,2425,1,hipblaslt,6.4,7.72
synchronized_latency,2426,1,fe2o3,6.4,8
synchronized_latency,2427,1,hipblaslt,6.32,7.76
synchronized_latency,2428,1,fe2o3,6.4,7.76
synchronized_latency,2429,1,hipblaslt,6.52,7.88
synchronized_latency,2430,1,fe2o3,6.44,7.8
synchronized_latency,2431,1,hipblaslt,6.52,7.68
synchronized_latency,2432,1,fe2o3,6.32,7.92
synchronized_latency,2433,1,hipblaslt,6.48,7.92
synchronized_latency,2434,1,fe2o3,6.6,7.8
synchronized_latency,2435,1,hipblaslt,6.56,7.96
synchronized_latency,2436,1,fe2o3,6.44,8.12
synchronized_latency,2437,1,hipblaslt,6.44,8.04
synchronized_latency,2438,1,fe2o3,6.48,7.96
synchronized_latency,2439,1,hipblaslt,6.52,7.84
synchronized_latency,2440,1,fe2o3,6.44,8.24
synchronized_latency,2441,1,hipblaslt,6.4,7.96
synchronized_latency,2442,1,fe2o3,6.36,7.92
synchronized_latency,2443,1,hipblaslt,8.6,12.2
synchronized_latency,2444,1,fe2o3,6.4,10.28
synchronized_latency,2445,1,hipblaslt,6.4,7.88
synchronized_latency,2446,1,fe2o3,6.52,8.081
synchronized_latency,2447,1,hipblaslt,7.16,9.64
synchronized_latency,2448,1,fe2o3,6.48,8.24
synchronized_latency,2449,1,hipblaslt,6.4,7.84
synchronized_latency,2450,1,fe2o3,6.4,7.92
synchronized_latency,2451,1,hipblaslt,6.36,8.08
synchronized_latency,2452,1,fe2o3,6.44,8.04
synchronized_latency,2453,1,hipblaslt,6.48,7.96
synchronized_latency,2454,1,fe2o3,6.52,7.8
synchronized_latency,2455,1,hipblaslt,6.36,7.96
synchronized_latency,2456,1,fe2o3,6.56,7.841
synchronized_latency,2457,1,hipblaslt,6.48,7.88
synchronized_latency,2458,1,fe2o3,6.36,7.88
synchronized_latency,2459,1,hipblaslt,6.48,7.72
synchronized_latency,2460,1,fe2o3,6.32,7.76
synchronized_latency,2461,1,hipblaslt,6.52,7.96
synchronized_latency,2462,1,fe2o3,6.44,7.84
synchronized_latency,2463,1,hipblaslt,6.44,7.8
synchronized_latency,2464,1,fe2o3,6.36,7.72
synchronized_latency,2465,1,hipblaslt,6.48,8.08
synchronized_latency,2466,1,fe2o3,6.4,7.88
synchronized_latency,2467,1,hipblaslt,6.48,7.84
synchronized_latency,2468,1,fe2o3,6.48,7.84
synchronized_latency,2469,1,hipblaslt,6.48,7.76
synchronized_latency,2470,1,fe2o3,6.56,12.92
synchronized_latency,2471,1,hipblaslt,6.36,10.52
synchronized_latency,2472,1,fe2o3,7.28,7.84
synchronized_latency,2473,1,hipblaslt,6.36,7.64
synchronized_latency,2474,1,fe2o3,6.36,9.4
synchronized_latency,2475,1,hipblaslt,6.4,9.68
synchronized_latency,2476,1,fe2o3,6.48,7.92
synchronized_latency,2477,1,hipblaslt,7.16,7.76
synchronized_latency,2478,1,fe2o3,6.36,7.88
synchronized_latency,2479,1,hipblaslt,6.48,7.8
synchronized_latency,2480,1,fe2o3,6.48,7.92
synchronized_latency,2481,1,hipblaslt,6.52,7.64
synchronized_latency,2482,1,fe2o3,6.44,7.76
synchronized_latency,2483,1,hipblaslt,6.4,7.68
synchronized_latency,2484,1,fe2o3,6.48,7.92
synchronized_latency,2485,1,hipblaslt,6.56,7.88
synchronized_latency,2486,1,fe2o3,6.36,7.88
synchronized_latency,2487,1,hipblaslt,6.44,7.801
synchronized_latency,2488,1,fe2o3,6.36,8.04
synchronized_latency,2489,1,hipblaslt,6.36,8
synchronized_latency,2490,1,fe2o3,6.48,7.92
synchronized_latency,2491,1,hipblaslt,6.48,7.84
synchronized_latency,2492,1,fe2o3,6.48,7.84
synchronized_latency,2493,1,hipblaslt,6.6,7.96
synchronized_latency,2494,1,fe2o3,6.52,8.04
synchronized_latency,2495,1,hipblaslt,6.4,8.04
synchronized_latency,2496,1,fe2o3,6.48,8.28
synchronized_latency,2497,1,hipblaslt,6.4,8.04
synchronized_latency,2498,1,fe2o3,6.48,11.12
synchronized_latency,2499,1,hipblaslt,6.36,7.72
synchronized_latency,2500,1,fe2o3,6.72,7.8
synchronized_latency,2501,1,hipblaslt,6.48,7.72
synchronized_latency,2502,1,fe2o3,7.12,8.44
synchronized_latency,2503,1,hipblaslt,6.36,7.76
synchronized_latency,2504,1,fe2o3,6.56,13.12
synchronized_latency,2505,1,hipblaslt,6.48,15.44
synchronized_latency,2506,1,fe2o3,6.44,12.24
synchronized_latency,2507,1,hipblaslt,8.28,7.72
synchronized_latency,2508,1,fe2o3,6.44,14.44
synchronized_latency,2509,1,hipblaslt,7.72,7.88
synchronized_latency,2510,1,fe2o3,6.52,19.28
synchronized_latency,2511,1,hipblaslt,11.16,8.08
synchronized_latency,2512,1,fe2o3,6.36,11.8
synchronized_latency,2513,1,hipblaslt,7.32,8.08
synchronized_latency,2514,1,fe2o3,6.48,9.561
synchronized_latency,2515,1,hipblaslt,8.24,8.24
synchronized_latency,2516,1,fe2o3,13.88,10.4
synchronized_latency,2517,1,hipblaslt,10.56,8.12
synchronized_latency,2518,1,fe2o3,6.36,10.12
synchronized_latency,2519,1,hipblaslt,10.44,7.88
synchronized_latency,2520,1,fe2o3,6.36,18.88
synchronized_latency,2521,1,hipblaslt,7.2,14.56
synchronized_latency,2522,1,fe2o3,6.44,11.32
synchronized_latency,2523,1,hipblaslt,8.04,8.36
synchronized_latency,2524,1,fe2o3,6.4,10.2
synchronized_latency,2525,1,hipblaslt,6.56,8.08
synchronized_latency,2526,1,fe2o3,6.4,9.72
synchronized_latency,2527,1,hipblaslt,9.52,8
synchronized_latency,2528,1,fe2o3,6.52,11.841
synchronized_latency,2529,1,hipblaslt,9.56,11.16
synchronized_latency,2530,1,fe2o3,7.72,14.2
synchronized_latency,2531,1,hipblaslt,7.92,11.24
synchronized_latency,2532,1,fe2o3,8.68,11.84
synchronized_latency,2533,1,hipblaslt,9.76,11.4
synchronized_latency,2534,1,fe2o3,7.76,11.48
synchronized_latency,2535,1,hipblaslt,9.6,11.44
synchronized_latency,2536,1,fe2o3,7.44,11.52
synchronized_latency,2537,1,hipblaslt,9.6,7.88
synchronized_latency,2538,1,fe2o3,7.36,12.64
synchronized_latency,2539,1,hipblaslt,9.96,11.28
synchronized_latency,2540,1,fe2o3,8.32,11.8
synchronized_latency,2541,1,hipblaslt,8.08,7.64
synchronized_latency,2542,1,fe2o3,6.44,12.6
synchronized_latency,2543,1,hipblaslt,13.96,10
synchronized_latency,2544,1,fe2o3,6.44,10.68
synchronized_latency,2545,1,hipblaslt,8.56,11.08
synchronized_latency,2546,1,fe2o3,7.88,21.76
synchronized_latency,2547,1,hipblaslt,8.2,7.84
synchronized_latency,2548,1,fe2o3,6.44,11.12
synchronized_latency,2549,1,hipblaslt,9.8,7.92
synchronized_latency,2550,1,fe2o3,7.72,10.44
synchronized_latency,2551,1,hipblaslt,13.24,20.36
synchronized_latency,2552,1,fe2o3,6.36,15.48
synchronized_latency,2553,1,hipblaslt,8.48,8.4
synchronized_latency,2554,1,fe2o3,8.32,14.68
synchronized_latency,2555,1,hipblaslt,7.64,7.92
synchronized_latency,2556,1,fe2o3,6.4,16.76
synchronized_latency,2557,1,hipblaslt,7.36,7.92
synchronized_latency,2558,1,fe2o3,7.4,10.92
synchronized_latency,2559,1,hipblaslt,7.6,7.84
synchronized_latency,2560,1,fe2o3,6.44,7.92
synchronized_latency,2561,1,hipblaslt,6.36,7.84
synchronized_latency,2562,1,fe2o3,6.36,8.12
synchronized_latency,2563,1,hipblaslt,7.36,8.6
synchronized_latency,2564,1,fe2o3,6.4,8.28
synchronized_latency,2565,1,hipblaslt,6.32,7.88
synchronized_latency,2566,1,fe2o3,6.48,7.92
synchronized_latency,2567,1,hipblaslt,6.48,8.16
synchronized_latency,2568,1,fe2o3,6.48,8.28
synchronized_latency,2569,1,hipblaslt,6.56,8.24
synchronized_latency,2570,1,fe2o3,6.52,12
synchronized_latency,2571,1,hipblaslt,6.52,8.12
synchronized_latency,2572,1,fe2o3,6.6,7.88
synchronized_latency,2573,1,hipblaslt,6.44,7.84
synchronized_latency,2574,1,fe2o3,6.48,7.96
